baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids
70889225,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70889546,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70889867,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70890188,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70890509,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70890830,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70891151,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70891472,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70891793,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70892114,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70892435,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70892756,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70893077,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70893398,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70893719,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70894040,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70894361,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70894682,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70895003,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70895324,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70895645,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70895966,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70896287,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70896608,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70896929,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70897250,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70897571,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70897892,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70898213,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70898534,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70898855,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70899176,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70899497,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70899818,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70900139,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70900460,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70900781,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70901102,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70901423,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70901744,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70902065,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70902386,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70902707,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70903028,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70903349,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70903670,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70903991,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70904312,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70904633,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70904954,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70905275,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70905596,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70905917,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70906238,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
70906559,,1982,48409448,2858522,780,,Other,20110103,0,0,Inactive,NP_001945,,,Burnham Center for Chemical Genomics,Kinase inhibition selectivity assay for compound SID-48409448,"1-(3,5-Ditert-butyl-4-hydroxyphenyl)-2-[2-(3-hydroxypropylamino)-5,6-dimethylbenzimidazol-1-yl]ethanone;hydrobromide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
